"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","33","1","1","0","28","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","4","3","0","2","2","0"
"中央区","23","2","11","4","137","0","0","0","3","0","2","2","1","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","19","2","6","4","146","3","5","0","3","0","0","1","0","0","0","0","0","0","0","0","0","1","9","6","0","1","1","0"
"新宿区","15","5","2","11","97","5","2","0","0","0","0","0","0","2","0","1","0","0","5","0","0","0","12","8","2","2","2","0"
"文京","9","1","4","2","61","3","2","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","9","0","3","18","180","0","11","0","2","0","5","5","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","35","0","4","6","77","0","2","0","1","0","1","1","1","0","0","0","0","0","4","0","0","2","8","5","1","1","1","0"
"江東区","48","4","4","19","402","15","3","4","7","0","0","4","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","23","1","0","7","205","3","5","0","2","0","3","4","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","34","2","9","5","153","5","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","84","8","8","21","378","11","10","0","9","2","2","13","0","0","0","2","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","129","4","7","61","318","7","16","8","9","0","2","10","1","0","0","0","0","0","1","0","0","1","25","16","2","2","2","0"
"渋谷区","12","0","1","1","77","4","4","3","0","0","0","0","0","0","0","0","0","0","3","0","0","1","7","4","1","1","1","0"
"中野区","29","3","1","12","298","6","1","6","4","0","0","1","2","0","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","42","1","1","13","246","3","6","0","3","0","1","4","0","0","0","0","0","0","6","0","0","0","17","11","1","2","2","0"
"池袋","17","2","0","4","80","1","2","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","7","4","1","1","1","0"
"北区","15","0","0","11","220","1","2","0","3","0","0","1","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","11","1","1","10","126","1","2","0","4","0","2","2","0","0","0","1","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","25","2","1","4","197","2","3","0","6","0","0","4","1","0","0","0","0","0","0","0","0","1","16","10","2","1","1","0"
"練馬区","52","1","5","42","395","6","5","2","11","0","0","6","2","0","0","4","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","50","1","8","15","412","8","6","2","9","0","1","5","1","0","0","0","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","29","0","0","13","255","7","1","0","3","0","0","2","2","0","0","0","0","0","4","0","0","0","13","8","1","1","1","0"
"江戸川","34","3","4","33","408","5","7","2","7","0","2","4","0","0","0","0","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","58","13","3","28","363","14","16","3","12","1","1","16","1","0","0","1","0","0","1","0","0","0","18","11","2","1","1","0"
"町田市","54","1","3","32","303","21","7","1","7","0","0","6","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","29","1","5","10","74","11","1","0","5","0","1","6","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","47","3","3","15","194","12","1","0","6","0","0","3","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","49","2","2","40","245","5","3","0","5","0","2","19","0","0","0","1","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","74","6","2","41","570","17","12","6","13","0","2","30","1","0","0","0","0","0","5","0","0","0","33","21","3","3","3","0"
"多摩小平","67","6","8","93","352","30","13","1","10","0","0","25","0","0","0","1","0","0","1","0","0","0","23","15","2","2","2","0"
"島しょ","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","1160","76","108","576","6997","206","149","39","147","4","29","179","14","2","0","12","0","0","33","0","0","6","417","263","39","25","25","0"
