"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","50","3","2","8","46","20","1","3","4","2","0","5","0","1","0","0","0","0","1","0","0","","","","","",""
"区南部","50","9","5","21","78","15","0","6","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","75","4","8","3","64","16","0","5","2","0","0","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","76","6","2","5","61","16","0","3","1","1","0","1","0","0","0","4","0","0","0","0","0","","","","","",""
"区西北部","109","7","8","17","71","33","0","6","5","1","0","6","2","0","0","5","0","0","0","0","0","","","","","",""
"区東北部","110","5","10","19","110","33","0","5","5","1","0","6","0","0","1","0","0","0","5","1","0","","","","","",""
"区東部","101","3","7","22","138","29","0","5","9","3","1","3","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","49","0","0","4","32","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","101","9","15","27","172","47","1","6","13","0","1","8","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","65","10","4","13","73","23","0","3","6","0","0","5","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","62","8","1","16","65","34","0","6","6","0","0","17","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","86","5","9","21","70","31","0","4","7","0","0","10","1","2","0","2","0","0","0","0","0","","","","","",""
"島しょ","9","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","943","69","71","176","980","307","2","53","61","8","2","66","9","3","1","11","0","0","6","1","0","","","","","",""
