"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","0","3","6","0","0","8","0","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","9","9","12","0","0","55","0","45","3","8","3","0","1","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","16","19","12","8","11","124","0","196","21","43","1","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","24","2","10","3","22","97","1","143","25","7","3","1","0","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","20","3","9","5","39","77","3","128","59","3","3","0","3","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","18","4","1","3","46","71","1","143","89","1","2","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","31","1","5","2","65","80","5","123","97","0","3","2","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","29","3","0","2","52","82","7","101","79","0","0","0","2","2","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","42","6","0","4","77","66","9","65","41","0","0","0","3","0","0","0","0","0","12","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"8歳","39","3","0","0","64","52","9","55","45","0","0","1","0","0","0","0","0","0","5","0","0","1","0","0","0","0","1","1","0","1","0","0","0"
"9歳","41","6","0","0","43","43","6","36","30","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","214","27","3","2","81","103","15","53","20","0","1","2","3","0","0","0","0","0","31","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"15〜19歳","108","41","1","0","16","23","1","6","0","0","0","0","0","0","0","0","0","0","2","0","0","3","1","0","0","0","0","0","3","0","1","0","0"
"20〜29歳","63","48","0","1","25","90","0","16","1","0","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30〜39歳","39","45","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40〜49歳","78","72","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","57","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"60〜69歳","23","51","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","8","0","0","0","0","0","1","0","0","0","8"
"70〜79歳","11","71","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","14","0","0","1","0","0","0","1","0","0","14"
"80歳以上","11","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","22","0","0","1","0","0","7","1","0","1","21"
"合計","873","537","59","30","541","971","57","1113","510","62","16","9","14","4","0","8","0","3","108","0","0","16","53","0","0","2","1","1","13","3","1","1","51"
