"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","10","0","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","13","0","0","4","2","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","42","1","4","7","28","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","51","1","0","1","6","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"文京","40","0","0","1","5","3","0","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","35","0","2","3","11","1","1","0","6","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","54","0","0","4","13","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","85","0","0","3","34","1","0","1","2","0","0","3","1","0","0","1","0","0","0","0","","","","","",""
"品川区","71","0","0","5","23","5","0","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","29","0","0","0","8","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","157","1","5","9","30","5","0","9","5","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","116","0","0","4","21","3","0","1","2","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"渋谷区","49","0","0","0","8","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"中野区","93","0","0","2","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","91","0","0","11","22","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"池袋","49","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","47","0","0","2","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","18","0","0","0","3","4","0","0","1","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"板橋区","47","0","0","0","9","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"練馬区","82","0","0","1","6","3","0","0","0","0","1","1","0","1","0","0","0","0","0","0","","","","","",""
"足立","71","0","1","1","7","6","0","0","0","0","0","1","0","0","2","1","0","0","0","0","","","","","",""
"葛飾区","74","0","0","2","5","5","0","0","1","0","0","1","0","0","0","0","0","0","2","2","","","","","",""
"江戸川","126","0","0","24","12","3","0","0","3","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","126","0","0","42","24","8","0","0","4","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"町田市","154","0","0","14","30","9","0","1","0","0","1","2","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","132","0","0","1","13","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","109","0","0","5","17","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","74","0","0","3","11","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","182","0","0","3","10","3","0","0","2","0","0","0","0","0","0","1","1","0","0","0","","","","","",""
"多摩小平","167","0","2","16","24","3","0","0","2","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2397","3","14","168","453","89","1","16","33","1","2","21","4","1","2","9","1","0","4","2","","","","","",""
