"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","23","5","1","1","3","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","106","11","4","0","59","6","0","1","26","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","343","17","11","5","146","27","7","2","41","2","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"2歳","382","2","4","15","108","16","3","2","8","0","2","1","0","1","0","0","0","0","0","0","1","2","0","0","1","0","0","1","1"
"3歳","479","1","4","23","101","27","0","6","1","0","0","0","2","0","0","0","0","0","0","0","1","2","0","0","1","0","1","1","1"
"4歳","686","1","3","48","96","25","4","4","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","843","0","6","60","107","30","0","5","0","1","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","886","0","1","47","97","20","1","5","0","0","0","8","0","1","0","1","0","0","0","0","0","1","1","1","0","0","0","0","0"
"7歳","965","1","3","42","103","12","0","2","0","0","0","5","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","0"
"8歳","837","0","0","26","80","5","0","1","0","0","0","5","0","0","0","0","0","1","0","0","0","3","0","0","2","1","1","1","2"
"9歳","759","0","1","38","65","5","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"10〜14歳","2330","0","1","46","146","9","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"15〜19歳","374","0","0","5","31","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"20〜29歳","437","0","1","18","211","1","0","0","0","1","1","1","0","0","0","3","0","1","2","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","854","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","793","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","380","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"60〜69歳","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","7","0","0","0","0","0","7","0"
"70〜79歳","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","6","1","0","0","0","0","5","0"
"80歳以上","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","6","0"
"合計","11743","38","40","374","1353","184","16","29","78","6","4","34","10","2","0","11","0","3","4","1","2","38","2","1","4","1","2","32","4"
