"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","4","3","0","0","24","1","6","1","16","0","7","0","3","0","0","0","0","0","0","0"
"1歳","13","3","3","1","37","3","35","0","30","0","16","0","2","0","0","0","0","0","1","0"
"2歳","12","2","0","1","20","3","18","0","2","0","17","1","0","0","0","0","0","0","1","0"
"3歳","18","0","0","4","10","3","5","1","0","0","10","8","1","0","0","0","0","0","0","0"
"4歳","28","0","0","4","10","3","4","0","0","0","1","10","0","0","0","0","0","0","1","0"
"5歳","18","0","0","12","15","1","4","2","1","0","5","9","0","0","0","0","0","0","0","0"
"6歳","39","0","0","3","8","1","1","3","0","0","2","8","0","0","0","0","0","0","0","0"
"7歳","42","0","0","5","7","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0"
"8歳","42","0","0","2","7","0","1","1","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","40","0","0","1","3","0","2","1","0","0","1","3","0","0","0","0","0","0","1","0"
"10〜14歳","272","0","0","4","25","0","0","0","0","1","0","1","0","0","0","2","0","0","0","0"
"15〜19歳","133","0","0","2","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","27","0","0","2","33","0","1","0","0","3","2","2","1","0","0","2","0","0","0","0"
"30〜39歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","775","8","3","41","216","16","77","9","50","4","63","46","7","0","0","8","0","0","4","0"
