"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","16","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","40","1","1","43","4","22","1","23","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","57","9","4","106","2","60","1","31","0","17","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","23","6","6","74","4","18","0","14","0","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","5","11","2","12","75","2","14","1","0","0","6","4","1","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","6","3","2","23","103","1","11","1","0","0","5","11","0","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0"
"5歳","8","1","5","22","66","2","4","1","1","0","2","9","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"6歳","14","0","2","26","57","7","4","2","0","0","3","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","1","20","38","5","4","2","0","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","23","34","10","1","3","0","0","0","11","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","1","10","27","5","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","8","0","2","33","51","1","6","0","0","0","2","16","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","20","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","0","2","19","103","1","6","1","0","2","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","86","151","33","199","800","44","151","13","70","2","47","90","7","6","0","17","0","1","21","0","0","1","0","0","0","0","0","1","0"
