"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","183","135","3","1","33","82","1","0","1","1","0","0","1","0","0","1","0","0","0","0","0","2","11","","","","","",""
"区南部","259","143","0","7","44","121","1","1","1","2","0","1","0","1","0","1","0","0","0","0","0","5","6","","","","","",""
"区西南部","312","168","1","1","32","107","4","1","2","1","0","0","0","0","0","1","0","1","1","0","0","2","14","","","","","",""
"区西部","310","193","1","9","46","82","4","2","0","4","0","1","0","1","0","2","0","0","0","0","0","2","14","","","","","",""
"区西北部","460","340","0","4","76","106","1","1","1","8","1","1","1","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東北部","389","240","1","10","48","123","2","1","1","3","0","1","0","0","0","2","0","0","0","0","0","1","1","","","","","",""
"区東部","375","240","0","7","36","106","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","","","","","",""
"西多摩","67","62","1","0","2","25","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","1","4","","","","","",""
"南多摩","496","368","3","5","47","134","0","1","2","4","0","0","0","1","0","1","0","0","0","0","0","1","7","","","","","",""
"北多摩西部","223","131","0","2","52","65","2","1","0","2","0","2","0","0","0","0","0","0","0","0","0","1","6","","","","","",""
"北多摩南部","393","215","0","4","50","116","2","0","1","2","0","2","0","1","0","1","0","0","1","0","0","5","6","","","","","",""
"北多摩北部","279","164","1","9","36","87","1","0","1","4","0","1","1","1","0","0","0","0","0","0","0","3","8","","","","","",""
"島しょ","1","39","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3747","2438","11","59","503","1154","18","8","11","33","1","9","3","5","0","11","0","1","2","0","0","24","81","","","","","",""
