"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","13","9","3","9","1","0","8","5","0","",""
"区南部","1","0","1","2","0","0","3","0","0","",""
"区西南部","7","0","0","1","0","0","6","0","0","",""
"区西部","37","11","19","27","0","3","21","8","0","",""
"区西北部","17","5","8","9","0","1","5","1","0","",""
"区東北部","2","2","0","4","0","0","5","2","0","",""
"区東部","18","8","9","9","0","0","5","5","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","1","0","1","",""
"北多摩西部","0","0","0","0","0","0","0","0","0","",""
"北多摩南部","0","0","0","1","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","8","5","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","95","35","40","62","1","4","62","26","1","",""
