"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","3","3","1","0","9","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","16","2","2","2","49","1","0","0","0","1","3","1","0","0","0","0","0","0","0","0"
"1歳","0","0","0","0","24","9","8","3","19","0","1","13","0","2","6","2","0","0","0","0","0","0","0","0"
"2歳","0","0","2","1","19","6","6","4","3","0","1","5","0","5","6","0","0","0","0","0","0","0","0","0"
"3歳","0","0","0","2","19","9","10","3","0","0","0","5","0","17","1","0","0","0","0","0","0","0","0","0"
"4歳","0","0","0","7","14","7","4","5","0","0","0","6","0","14","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","2","6","16","6","8","0","0","0","0","1","0","7","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","1","3","12","3","4","3","0","0","0","3","0","5","2","0","0","2","0","0","0","0","0","0"
"7歳","0","0","0","4","14","1","1","1","0","0","0","1","0","5","0","0","0","1","0","0","0","0","0","0"
"8歳","0","0","0","0","9","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"9歳","0","0","2","1","13","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","2","25","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","3","7","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","1","4","46","1","1","1","0","0","0","0","0","6","0","0","0","3","0","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","8","33","237","49","46","22","80","1","2","35","0","72","22","5","0","17","0","0","0","1","0","1"
