"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","0","0","0","6","2","0","0","1","0","0","1","0","0","0","0","0","0","1","0","5","4","0","2","2","0"
"中央区","26","0","0","0","6","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","103","7","1","4","38","10","7","1","8","0","0","4","0","0","0","0","0","1","0","0","8","6","0","1","1","0"
"新宿区","103","4","0","2","21","0","0","1","0","0","0","2","1","0","0","1","0","0","3","0","9","6","2","2","2","0"
"文京","78","2","1","2","2","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","5","3","1","1","1","0"
"台東","42","2","0","3","21","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","48","1","0","1","4","2","0","0","3","0","0","2","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","135","1","0","8","53","5","1","1","3","0","1","5","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","117","2","2","8","57","0","4","0","3","0","0","1","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","22","0","0","0","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","283","2","3","10","82","10","6","1","4","3","1","4","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","263","0","0","11","71","4","3","0","1","0","0","2","0","0","0","0","0","0","0","0","16","8","2","1","2","0"
"渋谷区","71","0","0","0","16","4","1","0","1","2","0","2","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","90","1","0","5","37","11","2","1","3","0","0","0","0","0","0","0","0","0","0","0","9","6","1","1","1","0"
"杉並","154","0","0","8","59","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","81","0","0","0","11","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","78","0","0","3","9","3","0","2","3","0","0","3","0","0","0","0","0","0","0","0","8","4","1","0","0","0"
"荒川区","57","1","0","16","36","5","5","0","1","0","0","0","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","72","0","0","2","27","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","124","0","1","7","29","3","0","0","1","0","0","6","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","146","0","0","7","48","3","2","0","1","0","0","5","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","202","0","0","3","14","8","3","3","6","0","0","3","0","0","0","0","0","0","0","0","9","4","1","1","1","0"
"江戸川","199","1","0","8","25","6","4","0","2","0","1","11","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"八王子市","154","6","0","25","65","15","0","2","4","1","0","8","3","0","0","1","0","0","0","0","10","4","2","1","1","0"
"町田市","268","2","0","28","74","43","3","2","6","0","3","17","2","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","125","0","0","3","20","2","1","0","0","0","0","9","0","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","128","3","0","7","28","4","0","1","5","0","4","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","123","0","0","0","13","5","0","0","0","0","0","0","1","0","0","2","0","0","0","0","13","6","2","1","1","0"
"多摩府中","342","0","0","5","23","5","0","0","7","0","0","4","0","0","0","0","1","0","2","0","21","10","3","2","3","0"
"多摩小平","288","12","4","11","32","12","2","2","5","0","0","3","0","0","0","2","0","0","0","0","14","6","2","2","2","0"
"島しょ","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","3987","47","12","187","934","174","50","17","75","6","10","97","8","0","0","10","2","1","6","0","290","150","39","23","25","0"
