"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","76","2","0","9","0","18","0","2","0","5","0","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","2","165","5","2","78","0","238","1","38","0","44","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","348","30","16","140","2","787","2","76","0","129","0","10","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","2","159","21","23","94","3","453","2","14","0","101","0","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","8","46","14","27","80","5","226","2","2","0","48","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","9","23","13","46","55","6","168","2","2","0","36","5","1","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0"
"5歳","10","2","14","43","47","9","99","4","0","0","26","5","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","5","0","3","32","49","4","56","1","1","0","23","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","2","1","2","18","34","3","26","0","2","0","5","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","5","23","38","2","15","1","0","0","5","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","2","8","19","0","8","0","0","0","4","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","5","26","75","0","27","0","0","0","8","5","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","0","19","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","4","2","4","14","135","0","44","0","0","0","5","1","0","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","58","822","121","278","872","34","2168","15","137","0","441","46","29","3","0","30","1","0","6","2","1","1","0","0","0","0","0","1","0"
