"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","332","2","5","7","39","4","0","0","2","0","0","1","0","5","0","0","0","1","0","0","0","0","0","","","","","",""
"区南部","305","0","0","0","60","12","1","0","9","0","0","0","0","10","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","291","0","2","3","52","6","0","1","1","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","429","0","0","5","93","4","0","1","6","0","0","0","0","3","0","0","0","1","0","0","0","0","0","","","","","",""
"区西北部","476","0","0","10","54","18","2","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","251","0","0","1","25","7","2","2","5","0","0","0","0","10","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","410","0","3","6","42","13","1","0","2","0","0","0","0","9","0","0","0","1","0","0","0","0","0","","","","","",""
"西多摩","280","0","0","5","17","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","311","0","0","4","50","5","0","0","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","169","0","0","1","27","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"北多摩南部","274","0","0","4","19","11","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","241","0","0","3","31","5","0","4","1","0","0","0","0","3","2","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3785","2","10","49","509","88","9","9","29","0","1","1","0","64","3","0","0","5","0","0","0","0","0","","","","","",""
