"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","2","8","15","0","0","18","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","7","24","25","0","2","106","2","1","1","12","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","19","32","54","12","14","311","2","3","9","30","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","22","17","22","3","26","256","1","0","19","6","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"3歳","25","20","8","3","38","247","1","0","24","5","0","1","1","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","39","20","7","6","69","280","3","4","34","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","55","17","6","0","71","273","6","2","35","0","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","54","22","0","3","79","304","8","0","43","1","1","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","58","14","1","2","75","252","24","0","19","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","1","0","0"
"8歳","53","23","0","0","60","209","14","0","19","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","32","9","0","2","63","184","31","0","18","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","228","126","3","0","98","401","48","1","7","0","0","1","1","0","0","0","0","0","0","0","3","2","2","0","1","0","0","0","1","0","0","1","1"
"15〜19歳","100","98","0","0","1","98","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","50","77","0","0","27","373","3","1","2","0","1","1","1","0","0","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"30〜39歳","33","137","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","3","0","0","0","0","0","0","0","1","1","2"
"40〜49歳","41","152","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","2"
"50〜59歳","29","141","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","6","0","0","0","0","0","1","0","0","0","6"
"60〜69歳","10","89","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","8","0","0","0","0","0","2","0","2","1","6"
"70〜79歳","3","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","1","2","14"
"80歳以上","5","52","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","0","0","35"
"合計","865","1133","141","31","623","3312","145","12","230","59","4","8","9","2","0","20","0","0","3","1","7","8","79","3","1","1","0","0","4","1","5","5","72"
