"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"中央区","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","1","1","7","28","7","0","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","0","2","6","8","0","0","1","0","0","1","0","0","1","1","0","0","1","0","","","","","",""
"文京","1","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","0","1","5","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","2","0","0","4","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","5","30","9","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","1","0","0","2","16","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","0","6","8","24","4","1","1","2","3","1","2","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","1","0","1","2","21","5","0","0","0","0","2","0","0","0","1","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","11","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","0","1","0","21","3","1","0","4","1","0","3","0","0","0","0","0","0","0","0","","","","","",""
"杉並","4","0","4","7","22","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","1","0","0","4","4","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","2","2","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","0","2","7","2","3","0","2","0","0","0","10","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","0","7","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","1","0","0","0","9","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","1","0","0","4","11","4","0","0","0","0","0","2","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","2","0","0","4","5","0","0","0","2","0","0","0","1","0","0","0","0","0","0","1","","","","","",""
"江戸川","12","0","2","14","12","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","1","13","31","13","1","0","2","0","0","4","1","0","0","0","0","0","0","0","","","","","",""
"町田市","1","0","0","24","27","3","0","1","6","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","0","5","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","0","0","11","6","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","1","0","0","2","4","3","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"多摩府中","6","0","0","2","15","1","0","1","2","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩小平","5","0","8","20","30","3","0","1","1","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","45","4","27","151","369","91","6","9","39","5","6","26","4","0","3","3","0","0","2","1","","","","","",""
