"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","17","10","3","11","0","0","10","11","0","",""
"区南部","3","1","1","3","0","0","3","0","0","",""
"区西南部","3","0","0","1","0","0","8","2","0","",""
"区西部","31","4","4","23","1","0","37","10","0","",""
"区西北部","20","8","11","11","0","1","3","2","0","",""
"区東北部","0","3","1","4","0","0","3","0","0","",""
"区東部","21","15","9","17","0","0","3","3","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","11","0","0","",""
"北多摩西部","3","2","1","12","1","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","0","1","0","",""
"北多摩北部","0","0","0","0","0","0","19","15","0","",""
"島しょ","0","0","0","0","0","0","1","1","0","",""
"合計","99","43","30","82","2","1","98","45","0","",""
