"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","5","0","0","0","3","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","1","11","2","0","1","17","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1歳","6","0","0","0","35","13","0","0","7","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","6","0","0","1","31","8","0","0","0","0","0","0","1","3","0","0","0","0","0","0","0","0","0","0"
"3歳","6","0","0","5","25","11","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0"
"4歳","9","0","0","3","38","12","1","2","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0"
"5歳","4","0","0","2","19","10","0","2","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"6歳","6","0","0","8","17","6","0","2","0","0","0","1","1","5","0","0","0","0","0","0","0","0","0","0"
"7歳","4","0","0","1","12","5","0","2","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0"
"8歳","6","0","0","3","9","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","5","0","0","1","19","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","18","0","0","1","14","3","0","1","0","0","0","0","2","5","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","1","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","9","0","0","2","70","1","0","0","0","0","1","4","1","1","0","0","0","3","0","0","0","0","0","1"
"30〜39歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","103","0","0","29","315","72","1","11","27","0","1","6","7","35","4","0","0","8","0","0","0","0","1","2"
