"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","34","40","12","12","0","0","10","0","1","",""
"区南部","6","3","0","3","0","0","4","0","0","",""
"区西南部","6","9","3","7","0","0","4","0","0","",""
"区西部","35","9","30","28","0","0","11","0","0","",""
"区西北部","19","3","3","11","0","0","2","2","0","",""
"区東北部","0","0","0","0","0","0","2","1","0","",""
"区東部","24","7","6","4","0","0","4","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","0","0","0","20","0","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","126","71","54","65","0","0","57","3","1","",""
