"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","13","10","0","0","3","1","0","0","1","1","0","0","1","0","0","0","1","0","0","0","2","0","0","0","0","0","2","0"
"〜1歳","56","14","2","1","46","5","0","1","26","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","208","8","10","8","117","12","2","0","32","0","0","0","4","2","0","0","0","0","1","0","2","0","0","0","0","0","2","0"
"2歳","215","2","5","23","95","15","1","0","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","236","5","3","32","77","17","2","2","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","319","0","4","55","82","22","2","2","0","0","0","5","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","1"
"5歳","262","2","1","48","65","21","3","2","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","241","0","1","41","79","11","0","1","1","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","205","0","1","26","61","5","1","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","191","0","2","43","50","5","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","169","0","1","23","45","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","616","0","0","34","157","7","0","0","0","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","215","0","0","2","36","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","242","0","1","1","153","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0"
"30〜39歳","396","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","191","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","1","0"
"60〜69歳","132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","5","1","1","0","0","0","4","0"
"70〜79歳","80","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","10","1","0","1","0","0","9","1"
"80歳以上","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","1","0","0","0","0","10","0"
"合計","4401","41","31","337","1066","123","11","8","67","1","1","16","11","3","0","4","2","1","12","0","34","4","2","2","1","1","30","2"
