"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","89","1","2","14","33","7","1","3","5","0","0","3","1","0","0","1","0","0","1","0","","","","","",""
"区南部","129","1","5","13","56","9","1","6","3","3","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","161","0","1","13","37","3","0","2","1","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"区西部","217","1","3","6","78","8","0","2","3","0","0","2","0","0","0","1","0","0","1","0","","","","","",""
"区西北部","260","0","0","4","40","14","0","1","2","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","133","0","0","10","45","15","2","0","4","0","1","2","0","0","0","0","0","0","4","0","","","","","",""
"区東部","106","0","4","37","63","6","2","1","5","1","1","5","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","179","0","0","4","19","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","354","1","1","49","89","27","1","1","5","1","1","15","4","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","67","0","0","4","12","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","166","0","0","1","14","1","0","2","1","0","0","2","0","0","0","1","0","0","1","0","","","","","",""
"北多摩北部","166","0","1","17","43","5","0","0","2","0","2","3","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","7","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2034","4","17","172","529","100","7","18","32","5","5","42","5","0","0","8","0","0","7","0","","","","","",""
