"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","22","8","3","11","125","27","1","9","4","1","0","4","0","1","0","1","0","0","0","0","","","","","",""
"区南部","49","3","11","17","132","7","3","11","6","2","0","2","0","1","0","1","0","0","0","0","","","","","",""
"区西南部","21","4","2","5","109","7","2","4","1","0","0","1","1","0","0","1","0","0","0","0","","","","","",""
"区西部","25","3","3","11","119","3","0","8","4","1","0","0","1","0","0","7","0","0","2","0","","","","","",""
"区西北部","31","1","1","15","133","12","0","2","1","0","0","3","1","0","0","4","0","0","0","0","","","","","",""
"区東北部","24","2","9","36","120","15","1","7","4","0","0","2","0","0","0","3","0","0","6","0","","","","","",""
"区東部","39","4","1","41","140","15","3","9","4","1","1","1","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","26","1","1","1","50","6","3","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","33","8","1","32","204","29","3","4","6","1","1","2","1","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","21","0","1","6","15","5","0","4","0","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","15","1","3","8","52","6","1","2","2","0","0","1","0","0","1","2","1","1","3","0","","","","","",""
"北多摩北部","40","20","4","18","59","8","1","3","2","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","346","55","40","202","1258","143","18","64","35","6","2","21","4","2","1","23","1","1","11","0","","","","","",""
