"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","21","11","0"
"1〜4歳","0","0","0","0","0","0","9","35","0"
"5〜9歳","0","0","0","0","0","0","3","5","0"
"10〜14歳","0","0","0","0","0","0","0","1","0"
"15〜19歳","13","1","2","3","0","0","2","0","0"
"20〜24歳","28","13","10","13","1","0","0","0","0"
"25〜29歳","37","8","13","26","4","1","1","0","0"
"30〜34歳","36","15","9","17","1","1","1","2","0"
"35〜39歳","36","15","8","13","2","2","0","1","0"
"40〜44歳","14","10","5","9","1","3","1","2","0"
"45〜49歳","12","9","6","6","0","0","0","1","0"
"50〜54歳","3","8","1","2","0","2","1","1","0"
"55〜59歳","5","3","3","0","1","0","5","0","0"
"60〜64歳","2","2","1","0","0","0","3","2","0"
"65〜69歳","1","2","1","0","0","0","2","1","1"
"70歳以上","1","5","0","0","0","0","47","8","2"
"合計","188","91","59","89","10","9","96","70","3"
