"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","6","0","3","2","0","0","1","0","0","2","2"
"中央区","10","3","0","0","0","0","0","0","0","3","0"
"みなと","9","9","5","1","2","0","5","0","0","2","1"
"新宿区","34","19","59","21","0","0","5","1","0","7","2"
"文京","5","0","0","2","0","0","2","0","0","1","1"
"台東","8","1","0","6","0","0","0","0","0","2","0"
"墨田区","5","2","1","1","0","0","3","0","0","2","1"
"江東区","15","5","5","12","0","0","0","0","0","2","0"
"品川区","0","0","1","2","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","4","0","0","0","0","0","2","0","0","2","1"
"世田谷","0","0","0","0","0","0","4","0","0","0","2"
"渋谷区","34","7","9","9","0","0","1","0","0","5","1"
"中野区","11","1","0","4","0","0","0","0","0","2","0"
"杉並","2","1","0","2","0","0","2","0","0","2","2"
"池袋","18","7","2","12","1","0","0","0","0","3","1"
"北区","1","0","0","1","0","0","0","0","0","1","0"
"荒川区","1","0","0","0","0","0","0","0","0","1","0"
"板橋区","5","3","1","2","0","0","2","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","1","1","0","2","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","1","0","0","0","1"
"江戸川","8","3","1","4","0","0","0","0","0","2","0"
"八王子市","6","1","1","0","1","0","2","1","0","4","1"
"町田市","0","0","0","1","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","9","1","0","1","1","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","13","2","0","3","3"
"多摩小平","0","0","0","0","0","0","1","0","0","1","2"
"島しょ","0","0","0","0","0","0","0","0","0","0","1"
"合計","192","64","88","85","5","0","44","4","0","55","25"
