"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","10","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","0","1","0","51","5","1","0","28","1","0","0","0","0","0","0","0","0","0","0"
"1歳","6","2","3","2","75","18","0","0","21","0","0","2","2","1","0","0","0","0","1","0"
"2歳","4","0","0","4","59","19","1","1","5","0","0","1","0","0","0","0","0","0","0","0"
"3歳","9","0","2","11","61","17","1","1","0","0","0","3","2","1","0","0","0","0","1","0"
"4歳","3","0","1","28","48","20","1","0","1","1","1","1","0","0","0","0","0","0","0","0"
"5歳","6","0","0","19","41","7","0","4","0","0","0","0","0","0","0","1","0","0","0","0"
"6歳","1","0","1","24","27","2","0","1","0","0","0","3","0","0","0","0","0","0","1","0"
"7歳","10","0","0","20","33","1","0","1","0","0","0","2","0","0","0","0","0","0","0","0"
"8歳","2","0","0","14","24","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0"
"9歳","2","0","1","8","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","0","6","49","2","0","3","0","0","0","0","0","0","0","0","0","0","1","0"
"15〜19歳","4","0","0","2","9","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","9","0","0","13","74","0","0","2","0","3","0","2","0","0","0","2","1","0","0","0"
"30〜39歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"合計","83","2","9","151","577","93","4","16","57","6","1","16","4","2","2","6","3","0","4","0"
