"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","3","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","0","1","0","18","1","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","33","0","1","1","56","12","3","0","6","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"2歳","31","0","0","1","35","9","0","0","0","0","0","1","0","3","0","0","0","0","0","0","0","0","0"
"3歳","41","0","1","3","33","12","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"4歳","45","0","1","8","25","14","1","1","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"5歳","29","0","1","6","28","10","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"6歳","26","0","1","7","14","5","0","3","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"7歳","20","0","0","7","10","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","27","0","0","4","18","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","25","0","0","2","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","46","0","0","5","15","3","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","11","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","66","3","0","2","61","0","1","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"30〜39歳","98","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","591","3","6","46","323","73","5","10","28","0","0","1","0","42","2","0","0","4","0","0","0","0","0"
