"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","8","0","0","0","6","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","1","26","5","0","1","42","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"1歳","11","0","0","1","80","30","2","0","10","2","0","1","0","2","1","0","0","0","0","0","0","0","0","0"
"2歳","9","0","1","2","75","18","0","1","1","0","0","1","1","7","1","0","0","0","0","0","0","0","0","0"
"3歳","8","0","1","7","57","20","0","1","0","0","0","0","0","8","2","0","0","1","0","0","0","0","1","0"
"4歳","16","0","0","5","71","25","1","2","0","0","0","0","1","11","2","0","0","0","0","0","0","0","0","0"
"5歳","11","0","0","6","40","14","0","5","0","0","0","1","1","12","0","0","0","0","0","0","0","0","0","0"
"6歳","8","0","0","14","38","14","0","3","0","0","0","1","1","11","1","0","0","0","0","0","0","0","0","0"
"7歳","10","0","0","2","31","8","0","2","0","0","0","0","0","9","1","0","0","0","0","0","0","0","0","0"
"8歳","12","0","0","5","16","3","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","13","0","0","2","28","1","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","38","0","0","1","25","9","0","1","0","0","0","0","5","12","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","6","0","0","1","21","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1"
"20〜29歳","11","0","0","3","105","2","0","0","0","0","1","5","1","3","0","0","0","8","1","0","0","0","0","2"
"30〜39歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0"
"40〜49歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"50〜59歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","196","0","2","50","621","149","4","18","59","3","1","10","11","87","10","0","0","20","1","0","0","0","1","3"
