"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","114","0","1","4","64","1","1","0","2","0","1","0","0","0","2","0","0","0","1","0","0","","","","","",""
"区南部","91","1","2","1","87","2","0","0","3","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","139","1","2","2","109","1","1","0","3","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"区西部","66","0","0","4","96","1","1","0","4","0","0","0","1","0","0","0","0","0","0","0","1","","","","","",""
"区西北部","165","2","1","2","89","1","1","0","5","0","1","2","0","1","0","0","0","0","0","0","0","","","","","",""
"区東北部","233","2","1","1","83","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","219","2","0","1","106","0","0","0","4","0","1","0","1","0","0","1","0","0","0","0","2","","","","","",""
"西多摩","33","0","0","4","24","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","357","1","1","3","165","0","1","0","5","0","1","1","0","0","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","65","1","1","2","58","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","163","0","0","2","86","0","0","1","1","1","1","0","0","0","0","1","0","0","0","0","5","","","","","",""
"北多摩北部","136","1","3","1","90","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1782","11","12","27","1057","10","6","1","31","2","7","4","3","1","2","2","0","0","1","0","15","","","","","",""
