"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","1","0","2","6","1","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4","3","0","2","2","0"
"中央区","0","0","4","3","6","1","9","0","2","0","11","1","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","0","0","4","10","32","7","16","1","6","0","1","1","0","1","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","1","2","1","10","24","3","2","0","3","0","4","0","0","1","0","0","0","0","0","0","0","11","8","2","2","2","0"
"文京","0","0","3","8","11","3","21","0","2","0","0","1","0","0","0","4","0","0","0","0","0","7","4","1","1","1","0"
"台東","0","0","3","12","25","2","3","1","2","0","1","1","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","0","1","1","6","7","5","0","0","3","0","0","2","0","0","0","1","0","0","0","0","0","8","5","1","1","1","0"
"江東区","5","1","2","31","112","14","9","1","6","0","2","3","1","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","0","0","4","16","41","3","0","0","7","0","3","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","0","0","1","4","11","1","1","0","2","0","1","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","1","2","24","50","104","12","9","11","11","1","4","3","6","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"世田谷","1","0","6","56","119","17","9","1","9","0","4","3","2","1","0","1","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","0","0","1","3","12","2","2","0","2","0","0","0","0","0","0","2","0","0","1","0","0","7","4","1","1","1","0"
"中野区","0","0","2","13","17","20","4","0","4","0","2","0","0","0","0","1","0","0","0","0","0","11","7","1","1","1","0"
"杉並","0","0","4","15","39","16","1","0","7","0","0","3","0","0","0","2","0","0","0","0","0","16","10","1","1","1","0"
"池袋","2","0","1","2","16","5","5","0","1","0","6","0","0","0","1","1","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","2","13","25","1","11","3","4","0","1","1","1","0","0","1","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","1","1","0","56","30","11","8","0","3","0","0","1","1","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","6","0","1","17","29","2","7","1","4","0","2","1","0","0","0","1","0","0","2","0","0","16","10","2","1","1","0"
"練馬区","0","2","26","44","67","22","6","0","5","0","1","6","1","1","0","2","0","0","0","0","0","21","13","2","0","0","0"
"足立","5","0","27","23","116","11","7","1","11","0","4","2","0","0","0","2","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","2","2","2","7","50","4","4","0","7","0","1","1","0","0","0","1","0","0","5","1","0","12","7","1","1","1","0"
"江戸川","1","1","9","60","78","7","3","0","8","0","0","9","2","0","0","1","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","5","1","8","88","132","15","15","5","14","0","4","2","5","1","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","0","0","3","57","89","12","14","4","9","0","6","3","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","0","0","3","12","36","6","1","1","3","0","2","7","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","1","0","3","31","52","9","20","6","8","0","4","9","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","1","0","5","30","43","10","27","1","10","0","2","8","2","0","0","0","0","0","0","0","0","21","14","2","1","1","0"
"多摩府中","1","0","15","89","95","26","26","0","17","0","11","2","4","0","0","3","0","0","3","0","0","31","20","3","3","3","0"
"多摩小平","1","0","43","54","96","14","18","0","17","0","3","3","1","0","0","2","0","0","1","0","2","23","15","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","1","0","1","1","0"
"合計","35","14","208","822","1520","262","260","37","187","1","80","73","26","5","1","25","0","0","14","1","2","414","262","39","25","25","0"
