"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","14","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","4","0","1","2","3","3","1","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"みなと","50","0","1","2","19","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","52","0","2","2","17","4","0","2","1","0","0","0","0","0","0","0","0","0","1","0","","","","","",""
"文京","13","0","0","3","1","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","8","0","0","7","8","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","10","0","0","3","14","3","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","57","0","0","7","26","1","2","0","1","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"品川区","71","0","1","2","30","3","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","17","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","58","0","4","11","26","6","1","5","3","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","118","0","1","11","15","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","26","0","0","2","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","54","0","1","1","32","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","111","0","0","3","29","4","0","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"池袋","46","0","0","1","5","3","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北区","67","0","0","1","12","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","18","0","0","3","9","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","59","0","0","2","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","88","0","0","0","9","5","0","1","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"足立","60","0","0","1","15","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","55","0","0","6","21","6","0","0","1","0","1","1","0","0","0","0","0","0","4","0","","","","","",""
"江戸川","39","0","4","27","23","2","0","0","3","0","1","0","0","0","0","1","0","0","0","0","","","","","",""
"八王子市","149","0","0","25","46","13","0","0","2","0","0","12","1","0","0","0","0","0","0","0","","","","","",""
"町田市","95","0","0","15","29","11","0","1","2","0","1","3","3","0","0","0","0","0","0","0","","","","","",""
"西多摩","179","0","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","110","1","0","9","14","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","67","0","0","4","12","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","166","0","0","1","14","1","0","0","1","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"多摩小平","166","0","0","17","43","5","0","0","2","0","0","3","0","0","0","2","0","0","0","0","","","","","",""
"島しょ","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2034","1","15","168","529","97","4","10","32","4","3","41","4","0","0","6","0","0","5","0","","","","","",""
