"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","0","2","3","0","0","1","5","1","0","2","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","0","0","0","0","8","0","10","1","5","0","4","2","0","0","0","0","0","0","0","0","4","3","1","0","0","0"
"みなと","0","0","3","4","51","19","3","0","2","2","24","2","0","0","0","0","0","0","0","0","7","5","0","1","1","0"
"新宿区","0","0","3","2","19","0","8","1","1","0","14","0","1","0","0","2","2","0","0","0","9","6","2","2","2","0"
"文京","0","0","2","11","5","7","6","0","0","0","26","2","0","0","0","2","0","0","0","0","5","3","1","1","1","0"
"台東","0","0","2","0","34","5","1","1","3","0","2","9","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","0","10","10","8","1","1","0","1","12","0","1","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","2","7","37","12","11","1","3","0","24","3","1","0","0","2","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","1","11","40","2","31","5","4","0","56","2","5","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","3","2","5","0","5","0","0","0","13","1","0","0","0","0","0","0","0","0","6","3","1","0","0","0"
"大田区","0","1","15","4","49","5","24","8","9","2","112","3","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","0","0","9","3","34","4","5","0","8","0","46","8","0","0","0","0","0","1","0","0","15","8","2","2","2","0"
"渋谷区","0","0","0","0","17","2","8","0","2","0","8","4","0","0","0","0","0","0","0","0","6","4","0","1","1","0"
"中野区","0","0","2","2","52","4","15","1","4","0","28","5","3","0","1","1","0","0","0","0","9","6","1","1","1","0"
"杉並","1","0","27","6","34","4","6","0","3","0","17","4","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","0","1","11","1","3","0","3","2","9","3","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","5","1","7","2","14","0","7","0","34","4","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","0","0","2","4","16","3","9","0","3","0","10","18","0","0","0","1","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","2","10","1","1","0","4","0","6","4","0","0","0","1","0","0","0","0","12","6","2","1","1","0"
"練馬区","0","0","5","7","7","4","5","0","3","0","16","3","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"足立","1","0","2","10","24","4","2","0","6","0","36","30","0","0","3","3","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","0","7","15","7","12","0","7","0","22","1","0","0","0","0","0","0","2","0","9","4","1","1","1","0"
"江戸川","1","0","10","17","27","6","9","0","7","0","90","3","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"八王子市","0","0","11","44","49","27","22","5","6","3","43","22","9","0","0","1","0","0","0","0","10","4","2","1","1","0"
"町田市","2","0","7","42","39","10","5","1","8","0","39","4","2","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","12","5","7","5","2","0","4","0","11","1","1","0","0","1","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","1","7","15","3","12","1","4","0","9","2","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","4","5","16","9","1","1","0","0","14","1","0","0","0","2","0","0","0","0","13","6","2","1","1","0"
"多摩府中","0","0","8","19","32","6","10","1","7","0","33","4","1","0","0","0","0","0","0","0","21","10","3","2","3","0"
"多摩小平","0","0","7","32","69","8","8","2","8","0","36","1","0","0","0","2","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","0","0","5","0","0","2","0","1","0","4","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","5","1","143","270","739","170","254","30","122","11","803","147","24","2","4","20","2","1","2","0","286","148","38","24","25","0"
