"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","46","0","0","21","1","0","0","2","2","1","0","0","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","71","8","3","123","4","3","2","45","0","4","0","4","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","122","18","9","340","4","14","5","75","1","0","5","12","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","1","32","15","24","234","13","9","5","6","1","4","7","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"3歳","6","25","17","34","185","12","6","10","5","0","0","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","4","6","19","93","192","22","6","13","0","0","1","20","2","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"5歳","7","7","6","90","129","32","3","15","2","0","0","24","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","8","0","3","90","122","19","3","14","1","0","1","18","3","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","5","84","96","25","4","7","0","0","0","29","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0"
"8歳","9","0","2","64","69","19","3","9","0","0","0","15","2","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","1","53","72","3","1","7","0","0","0","10","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","10","0","0","70","157","13","3","5","0","1","0","18","0","0","0","1","0","0","11","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","4","0","0","4","31","0","0","0","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","5","1","4","25","203","0","1","2","1","1","1","3","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","75","310","98","643","1974","167","56","94","137","6","13","171","27","3","0","40","0","1","29","0","0","1","0","0","0","0","0","1","0"
