"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","2","7","7","1","0","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"〜1歳","9","7","17","0","0","67","0","3","1","6","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","27","26","34","8","11","157","0","1","10","9","0","0","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"2歳","29","10","17","7","15","130","2","0","20","3","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"3歳","34","17","7","5","28","107","2","1","44","2","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","55","16","5","5","32","112","2","0","34","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","40","14","3","3","40","94","2","0","43","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","49","17","4","2","44","93","3","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","55","24","1","1","47","74","3","0","20","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","49","27","1","0","39","58","5","0","22","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","32","18","0","0","37","58","7","0","16","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10〜14歳","165","93","0","2","64","149","11","2","7","0","0","1","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"15〜19歳","71","57","1","0","5","38","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","45","54","0","1","10","79","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","42","78","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","46","80","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50〜59歳","28","73","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","7","0","0","0","0","0","1","0","1","0","6"
"60〜69歳","16","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","2","0","0","0","6"
"70〜79歳","6","28","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","15","0","0","0","0","0","1","0","2","1","13"
"80歳以上","5","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","13","0","1","0","0","0","4","0","1","0","12"
"合計","805","720","97","35","372","1221","38","8","252","24","0","6","6","5","0","10","0","0","7","0","1","13","49","1","1","0","0","0","11","0","5","2","44"
