"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","3","0","2","2","0"
"中央区","0","0","0","6","31","12","0","0","1","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","3","0","2","11","54","7","2","4","4","1","4","3","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","0","0","2","22","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","9","6","2","2","2","0"
"文京","0","0","0","1","19","9","0","1","0","0","0","0","0","0","0","3","0","0","0","0","5","3","1","1","1","0"
"台東","2","0","1","8","35","1","3","0","3","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","1","3","8","2","1","3","4","0","0","2","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","6","94","7","5","1","5","0","0","5","0","0","0","1","0","0","0","0","9","4","1","0","0","0"
"品川区","1","0","4","10","59","16","3","0","6","0","3","3","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","2","19","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","6","3","1","0","0","0"
"大田区","4","0","23","13","134","22","4","2","3","0","4","3","0","0","0","0","0","0","0","0","16","9","2","1","1","0"
"世田谷","1","0","0","9","71","9","3","0","2","0","1","10","0","0","0","2","0","0","0","0","16","8","2","1","2","0"
"渋谷区","0","0","0","0","21","6","2","0","4","0","0","0","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","2","1","0","15","56","0","6","10","1","0","0","0","1","0","0","1","0","0","0","0","9","6","1","1","1","0"
"杉並","0","0","0","4","60","3","3","0","2","0","0","2","0","0","0","2","0","0","0","0","12","6","1","1","1","0"
"池袋","0","1","0","1","22","4","0","1","0","0","0","6","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","0","0","0","4","22","5","0","2","2","0","0","3","0","0","0","0","0","0","0","0","6","4","1","0","0","0"
"荒川区","1","0","0","2","22","1","0","1","0","0","3","0","0","0","0","1","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","1","13","4","4","1","1","1","1","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","3","1","0","12","31","10","6","0","5","0","3","6","0","1","0","0","0","0","0","0","12","5","2","0","0","0"
"足立","3","0","0","35","19","8","3","10","1","0","0","5","0","0","1","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","0","0","0","4","37","10","1","7","3","0","1","9","1","0","0","0","0","0","6","0","8","4","1","1","1","0"
"江戸川","0","0","0","16","71","11","7","9","4","2","0","8","0","0","0","1","0","0","0","0","11","4","1","0","0","0"
"八王子市","0","0","1","41","92","13","0","6","8","0","2","5","2","0","0","4","0","0","0","0","10","4","2","1","1","0"
"町田市","3","0","0","25","62","16","7","1","2","0","1","9","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","0","8","31","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","7","5","1","1","1","0"
"南多摩","1","0","0","8","39","11","0","1","3","0","2","3","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","0","1","18","4","1","2","0","0","1","3","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","2","1","1","15","47","23","0","2","4","0","0","5","0","0","0","1","0","1","0","0","16","10","2","3","3","0"
"多摩小平","1","0","2","24","93","16","2","3","5","1","3","4","1","0","0","2","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","27","5","35","287","1303","235","63","68","75","5","30","96","6","1","1","21","0","1","7","0","277","147","37","24","25","0"
