"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","10","2","0","1","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"中央区","1","8","0","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","8","4","3","0","5","45","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"新宿区","4","14","2","0","4","25","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"文京","6","7","0","1","2","37","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","",""
"台東","11","3","0","0","3","55","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","6","9","0","0","4","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"江東区","15","17","4","0","7","72","2","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","8","3","0","3","37","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","9","8","2","0","6","34","1","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","7","25","3","1","10","81","5","0","1","1","1","0","0","0","0","0","0","0","0","0","0","1","1","","","","","",""
"世田谷","25","40","2","0","6","79","3","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"渋谷区","2","7","1","0","3","22","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","",""
"中野区","6","21","0","0","15","69","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"杉並","11","21","3","0","6","60","2","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","5","","","","","",""
"池袋","4","12","3","0","8","34","3","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","","","","","",""
"北区","3","20","2","0","7","67","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","13","18","2","1","4","42","3","4","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","13","20","0","0","2","69","1","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"練馬区","9","27","2","0","15","68","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","14","26","3","4","4","76","1","0","2","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","8","13","1","0","3","55","4","0","3","0","0","1","0","0","0","0","0","0","0","0","1","0","3","","","","","",""
"江戸川","13","23","7","3","8","85","2","0","12","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"八王子市","15","38","4","0","8","90","1","0","10","0","1","1","0","0","0","0","0","0","0","0","0","0","9","","","","","",""
"町田市","14","14","0","0","0","41","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","6","36","0","0","1","28","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"南多摩","7","28","0","0","10","35","1","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","",""
"多摩立川","12","38","5","0","11","54","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"多摩府中","25","69","7","0","29","92","6","2","9","5","0","0","0","0","0","0","1","0","0","0","0","2","6","","","","","",""
"多摩小平","13","53","5","1","25","96","5","1","13","1","0","1","1","0","0","0","0","0","1","0","0","0","8","","","","","",""
"島しょ","0","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","286","643","66","12","210","1592","47","7","102","23","2","5","5","0","0","8","1","0","3","0","2","5","56","","","","","",""
