"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","11","6","6","61","25","1","2","10","0","0","1","0","4","0","0","0","0","2","0","0","0","","","","","",""
"区南部","7","12","8","13","107","10","5","1","6","0","0","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","2","9","6","18","85","4","1","1","6","0","0","0","1","0","0","2","2","0","1","0","0","0","","","","","",""
"区西部","1","10","3","4","70","17","2","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","","","","","",""
"区西北部","7","5","3","26","147","21","3","0","6","1","0","1","0","0","0","3","0","0","1","0","0","1","","","","","",""
"区東北部","1","6","4","10","144","7","2","6","9","0","1","3","1","0","0","2","0","0","1","0","1","0","","","","","",""
"区東部","4","5","7","22","117","6","2","0","5","0","1","3","1","0","0","2","0","1","0","0","0","0","","","","","",""
"西多摩","3","1","1","1","17","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","","","","","",""
"南多摩","1","19","9","40","192","12","2","1","11","1","1","7","2","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","2","3","0","11","25","2","3","1","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","29","6","5","13","83","13","1","2","10","0","0","1","0","0","0","0","0","0","1","0","0","1","","","","","",""
"北多摩北部","5","8","4","12","53","3","3","1","3","0","1","2","2","0","0","0","0","1","0","0","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","63","95","56","176","1101","121","26","15","71","2","4","21","10","4","0","10","2","2","9","0","1","3","","","","","",""
