"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","135","49","4","1","36","64","2","0","0","3","0","1","1","0","0","0","0","0","0","0","0","1","7","","","","","",""
"区南部","152","48","4","2","14","80","4","1","1","8","1","2","1","0","0","0","0","0","0","0","0","0","2","","","","","",""
"区西南部","146","83","1","2","24","60","2","0","2","1","0","1","1","0","0","3","0","0","0","0","0","3","7","","","","","",""
"区西部","204","88","6","1","41","60","7","0","1","1","0","0","0","1","0","1","0","0","0","0","0","1","4","","","","","",""
"区西北部","308","138","7","3","51","62","2","0","3","6","0","4","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区東北部","231","103","7","3","49","50","2","0","0","2","1","1","0","0","0","1","0","0","0","0","0","1","5","","","","","",""
"区東部","233","96","2","1","45","53","1","0","1","2","0","1","0","0","0","1","0","0","0","0","1","1","3","","","","","",""
"西多摩","74","29","0","4","3","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"南多摩","393","102","5","1","43","82","3","0","2","3","0","2","2","0","0","0","0","0","0","0","0","1","5","","","","","",""
"北多摩西部","171","36","1","1","25","37","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","274","75","1","2","37","46","1","0","1","1","1","0","2","0","0","0","0","0","0","0","0","3","9","","","","","",""
"北多摩北部","223","63","1","3","25","44","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","5","8","","","","","",""
"島しょ","0","8","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2544","918","39","24","395","645","27","1","12","30","3","12","8","1","0","8","0","0","0","0","1","16","57","","","","","",""
