"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","10","122","6","2","23","42","3","145","10","4","10","1","0","0","0","0","0","1","0","0","0","1","11","","","","","",""
"区南部","5","90","6","5","25","62","1","133","3","2","39","1","1","0","0","3","0","0","1","0","0","0","2","","","","","",""
"区西南部","6","146","3","2","23","33","5","121","11","6","46","10","1","0","0","3","0","0","1","0","0","0","2","","","","","",""
"区西部","7","133","6","9","26","37","3","126","2","4","20","3","1","0","0","2","0","0","4","0","0","1","8","","","","","",""
"区西北部","7","255","8","8","34","50","1","181","7","12","42","0","3","0","0","0","1","0","2","0","0","0","2","","","","","",""
"区東北部","2","185","12","4","28","53","2","118","2","6","38","2","0","1","0","0","0","0","1","0","0","0","2","","","","","",""
"区東部","6","152","1","5","29","64","5","189","1","5","60","1","2","0","0","0","0","0","2","0","0","1","5","","","","","",""
"西多摩","0","47","1","1","12","6","1","41","1","1","3","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"南多摩","3","179","5","1","42","79","1","216","2","1","50","2","3","0","0","2","0","0","0","0","0","0","2","","","","","",""
"北多摩西部","1","56","4","1","16","20","1","82","1","3","20","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩南部","6","123","2","4","24","29","1","148","10","4","29","1","3","0","0","2","1","0","1","0","0","0","7","","","","","",""
"北多摩北部","10","110","2","2","53","36","5","190","0","2","26","1","0","0","0","1","0","0","1","0","0","0","15","","","","","",""
"島しょ","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","63","1618","56","44","335","511","29","1690","50","50","383","22","14","1","0","13","2","1","14","0","0","3","58","","","","","",""
