"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","37","1","2","7","82","4","3","0","8","0","2","4","1","0","0","0","0","0","0","0","0","","","","","",""
"区南部","27","2","1","30","110","7","1","3","9","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","39","1","1","30","103","6","0","2","5","1","1","2","3","0","0","0","0","0","0","0","1","","","","","",""
"区西部","41","3","0","10","107","9","0","1","4","0","1","4","1","0","0","1","0","0","1","0","1","","","","","",""
"区西北部","47","1","1","21","135","19","3","0","9","0","0","3","0","0","0","3","0","0","0","0","1","","","","","",""
"区東北部","30","0","1","27","148","12","2","1","3","0","1","2","1","0","0","1","0","0","4","1","0","","","","","",""
"区東部","71","2","1","36","173","7","1","2","7","0","0","3","1","0","0","0","0","2","0","0","0","","","","","",""
"西多摩","14","0","1","7","23","3","0","0","1","0","0","2","0","1","0","0","0","0","0","0","0","","","","","",""
"南多摩","51","3","3","77","238","22","1","6","10","0","1","5","1","1","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","22","2","1","13","77","11","0","1","7","0","0","5","1","0","0","0","0","0","1","0","0","","","","","",""
"北多摩南部","29","2","1","16","122","8","1","1","11","0","0","2","0","0","0","0","0","1","1","0","0","","","","","",""
"北多摩北部","28","2","5","14","83","5","1","0","3","0","0","2","1","0","0","1","0","0","2","0","1","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","436","19","18","288","1401","113","13","17","77","1","6","34","12","2","0","6","0","3","9","1","4","","","","","",""
