"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","0","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"〜1歳","2","1","7","3","86","2","6","0","21","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","11","18","14","162","3","20","0","58","0","6","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","5","3","14","27","85","3","6","1","13","0","1","0","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"3歳","8","2","10","38","101","2","6","1","2","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","6","0","8","56","109","5","1","3","1","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","5","0","4","49","76","6","3","2","0","0","1","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","11","0","2","47","62","6","1","2","0","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","6","0","1","32","34","9","1","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","11","0","0","29","34","5","0","1","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","4","0","0","28","25","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","17","1","0","40","67","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","0","0","8","12","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","7","0","5","30","119","1","3","0","0","1","1","1","1","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","134","18","69","402","984","52","47","10","95","1","12","33","12","0","0","19","0","0","1","0","4","0","0","0","0","0","0","0","0"
