"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","1","0","10","5","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0"
"〜1歳","0","0","2","1","20","3","0","0","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"1歳","3","0","3","0","53","14","0","1","9","0","0","1","4","1","0","0","0","0","0","0","0","0","0","0"
"2歳","1","0","2","1","47","19","0","1","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0"
"3歳","1","0","3","2","45","35","0","4","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0"
"4歳","2","0","0","3","35","30","0","2","0","0","0","0","0","24","0","0","0","0","0","0","0","0","0","0"
"5歳","0","0","0","3","27","20","0","3","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","0","31","9","1","5","0","0","0","0","1","13","0","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","4","20","10","0","3","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","2","1","12","3","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","1","15","1","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","1","26","3","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","0","18","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0"
"20〜29歳","2","0","1","3","80","2","1","0","0","0","0","0","0","4","0","0","0","3","0","0","0","0","0","0"
"30〜39歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","21","0","15","20","439","154","2","22","24","0","0","1","7","93","4","0","0","12","0","0","0","0","0","0"
