"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","1","2","0"
"1〜4歳","0","0","0","0","0","0","0","11","0"
"5〜9歳","0","0","0","0","0","0","0","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","10","0","0","3","1","0","0","0","0"
"20〜24歳","26","7","6","3","1","0","0","0","0"
"25〜29歳","19","8","4","0","1","0","0","0","0"
"30〜34歳","14","4","4","3","2","0","2","0","0"
"35〜39歳","7","3","3","0","1","1","0","1","0"
"40〜44歳","4","3","0","2","1","0","0","1","0"
"45〜49歳","2","2","0","0","1","0","0","0","0"
"50〜54歳","2","1","0","0","3","0","3","0","0"
"55〜59歳","0","1","1","0","0","0","0","0","0"
"60〜64歳","0","1","0","0","0","0","1","0","0"
"65〜69歳","0","0","0","0","2","0","6","0","1"
"70歳以上","1","1","0","0","3","0","34","2","0"
"合計","85","31","18","11","16","1","47","18","1"
