"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","1","0","0","5","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","18","2","0","0","24","3","4","0","25","0","7","0","2","1","0","0","0","0","0","0"
"1歳","46","8","2","3","48","7","37","1","44","1","10","1","1","1","0","1","0","0","0","0"
"2歳","57","1","1","3","23","8","35","0","7","0","11","8","0","0","0","0","0","0","0","0"
"3歳","122","2","0","8","31","8","9","5","3","0","6","13","0","0","0","0","0","0","0","0"
"4歳","155","0","0","13","10","11","7","5","1","0","3","20","0","0","0","0","0","0","1","0"
"5歳","223","0","1","15","19","6","5","1","0","0","3","14","0","0","0","0","0","0","0","0"
"6歳","331","0","0","16","17","2","4","2","0","0","3","13","0","0","0","0","0","1","0","0"
"7歳","397","0","0","24","12","1","1","2","0","0","1","4","0","0","0","0","0","0","0","0"
"8歳","369","0","0","8","17","1","2","0","0","0","0","2","0","0","0","0","0","0","0","0"
"9歳","413","0","1","4","22","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"10〜14歳","2067","0","1","9","40","1","1","0","0","0","1","5","0","0","0","0","0","0","0","0"
"15〜19歳","639","0","0","1","8","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0"
"20〜29歳","179","0","0","1","36","1","1","0","0","2","1","2","0","0","0","4","0","0","0","0"
"30〜39歳","187","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0"
"40〜49歳","147","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0"
"50〜59歳","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","5405","14","6","105","312","50","106","16","83","4","46","85","4","2","0","16","0","1","2","0"
