"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","3","0","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","20","3","0","2","54","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0"
"1歳","80","3","8","11","111","1","4","3","33","0","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"2歳","110","2","4","12","92","1","1","1","6","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"3歳","115","0","8","19","93","2","1","1","1","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","148","2","3","46","98","7","2","1","0","0","0","4","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","216","0","2","43","93","6","2","1","0","0","0","5","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","202","0","5","29","65","8","0","1","0","0","0","12","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","1"
"7歳","201","0","1","23","62","5","0","1","1","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","205","0","0","19","54","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","1"
"9歳","154","0","0","19","42","5","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","431","0","0","36","120","2","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","85","0","0","2","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","104","0","1","7","74","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","155","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","1","0","0","2","1"
"80歳以上","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","1","0","0","6","1"
"合計","2557","13","32","268","984","38","11","9","60","1","0","43","5","3","0","9","0","0","4","1","9","13","0","0","3","1","1","9","4"
