"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","0","7","2","2","4","2","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","2","2","12","11","2","16","4","2","1","5","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","0","0","2","1","6","1","3","5","1","0","2","0","0","0","0","0","0","0","1","0","0","","","","","",""
"文京","0","0","0","5","1","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","1","0","1","4","8","2","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","3","3","9","0","2","8","2","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","1","4","20","38","8","8","6","7","0","1","8","5","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","5","3","26","2","2","2","4","0","3","1","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","5","2","2","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","0","0","12","9","55","7","36","20","5","1","6","5","4","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","0","0","7","27","59","12","15","8","4","0","7","2","2","0","0","2","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","4","7","3","9","2","2","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","0","3","1","8","20","2","7","3","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","0","10","24","4","4","1","1","0","0","1","1","0","0","1","0","0","0","0","0","","","","","",""
"池袋","0","0","1","2","9","0","2","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","7","15","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","0","0","8","4","11","2","0","2","3","0","6","0","0","1","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","0","0","11","16","3","7","6","3","0","6","7","3","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","0","0","13","30","27","8","3","8","8","1","4","3","1","0","0","1","0","0","0","0","0","","","","","",""
"足立","0","0","3","32","42","8","2","4","8","0","24","4","0","0","0","4","0","0","0","0","0","","","","","",""
"葛飾区","1","0","1","4","26","4","6","1","0","0","6","2","1","0","0","0","0","0","4","0","0","","","","","",""
"江戸川","0","0","6","11","42","4","0","5","3","0","6","3","1","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","0","0","3","35","66","20","12","8","6","0","4","8","1","0","0","0","0","0","0","0","0","","","","","",""
"町田市","4","0","2","24","48","15","4","8","6","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","9","19","6","3","3","3","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","1","4","3","36","3","16","13","2","0","8","9","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","0","2","11","32","7","8","12","3","0","1","4","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","0","1","9","33","43","6","21","21","7","0","11","5","7","0","0","1","0","0","0","0","0","","","","","",""
"多摩小平","1","0","15","41","56","19","3","14","9","0","3","8","3","1","0","1","0","0","2","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","8","8","108","369","763","153","199","180","94","3","110","81","36","2","0","10","0","0","7","0","0","","","","","",""
