"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","1","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","10","0","1","3","15","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","16","2","1","17","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","21","2","1","14","19","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","53","0","0","4","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","34","0","0","15","32","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","19","0","1","13","5","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"江東区","22","1","1","29","56","5","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","11","0","1","11","21","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","19","0","0","6","23","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","48","1","3","24","64","5","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","111","3","1","23","52","6","1","0","2","0","0","1","0","0","0","0","0","0","0","0","4","","","","","",""
"渋谷区","11","0","0","0","12","2","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","","","","","",""
"中野区","32","1","1","17","35","3","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","34","1","2","12","36","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","19","2","1","4","2","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"北区","30","0","1","12","21","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","33","2","0","21","18","4","0","2","1","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","36","0","0","2","32","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","84","2","0","24","43","2","1","2","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"足立","82","1","3","13","54","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"葛飾区","37","0","0","8","29","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"江戸川","98","0","2","20","47","2","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","111","4","4","36","51","10","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","28","1","0","15","44","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","45","0","2","24","31","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","60","0","1","3","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","37","1","0","17","53","3","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","75","2","4","33","67","7","0","1","3","0","0","3","0","0","1","0","0","0","2","0","2","","","","","",""
"多摩小平","73","3","4","31","63","3","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1295","29","35","452","965","66","13","14","39","3","6","5","1","0","8","0","0","2","2","0","7","","","","","",""
