"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","4","0","0","7","1","5","2","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","2","2","4","51","9","42","4","33","1","39","1","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","5","10","5","55","21","147","9","39","0","89","2","7","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","0","0","11","10","50","20","126","8","4","0","78","4","6","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","2","1","16","28","52","23","106","12","2","0","73","5","3","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"4歳","0","0","14","28","58","32","87","16","0","0","64","15","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","0","1","8","29","21","12","35","27","0","0","25","12","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","3","0","3","22","24","14","24","16","0","1","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","18","17","5","10","10","0","0","8","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"8歳","1","0","4","15","18","1","6","5","0","0","2","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","6","15","0","9","7","0","0","8","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","2","15","41","3","7","7","0","1","1","4","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","1","14","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","0","0","3","14","55","2","13","11","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","12","13","75","195","478","143","617","135","79","5","413","63","30","6","0","7","0","0","9","0","0","0","0","0","0","0","0","0"
