"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","4","0","0"
"1〜4歳","0","0","0","0","0","0","5","0","0"
"5〜9歳","0","0","0","0","0","0","4","0","0"
"10〜14歳","0","0","0","0","0","0","2","0","0"
"15〜19歳","7","0","1","3","0","0","2","0","0"
"20〜24歳","21","6","6","18","0","0","1","0","1"
"25〜29歳","32","6","4","26","0","1","0","0","0"
"30〜34歳","20","5","5","23","0","0","1","0","0"
"35〜39歳","16","3","3","14","0","2","1","0","1"
"40〜44歳","10","5","2","5","0","0","4","0","1"
"45〜49歳","5","0","1","7","0","0","0","0","0"
"50〜54歳","11","5","2","2","0","0","4","0","1"
"55〜59歳","2","2","0","4","0","0","5","1","0"
"60〜64歳","0","1","0","1","0","0","3","0","2"
"65〜69歳","0","1","0","0","0","0","4","2","1"
"70歳以上","0","0","0","0","0","0","29","3","4"
"合計","124","34","24","103","0","3","69","6","11"
