"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","2","0"
"1〜4歳","0","0","0","0","0","0","3","8","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","12","3","3","3","0","0","1","0","0"
"20〜24歳","29","15","7","4","2","0","1","1","0"
"25〜29歳","30","15","9","4","3","0","0","0","0"
"30〜34歳","22","7","2","1","5","0","0","0","0"
"35〜39歳","8","7","3","1","1","0","0","2","0"
"40〜44歳","3","7","2","0","1","0","0","1","0"
"45〜49歳","0","2","0","0","0","0","2","0","0"
"50〜54歳","1","2","0","0","0","0","3","0","0"
"55〜59歳","0","0","0","0","1","0","3","0","1"
"60〜64歳","0","2","0","0","0","0","1","0","0"
"65〜69歳","0","1","0","1","0","0","7","0","0"
"70歳以上","0","1","0","1","0","0","22","0","0"
"合計","105","62","26","15","13","0","50","14","1"
