"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","36","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","31","0","2","11","41","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","58","3","0","39","41","3","0","0","2","0","1","0","0","0","0","0","0","2","0","0","0","9","6","0","1","1","0"
"新宿区","102","4","1","17","62","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","12","8","1","2","2","0"
"文京","92","0","0","11","9","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","7","4","1","1","1","0"
"台東","49","3","0","22","58","10","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","86","0","0","17","22","0","2","3","0","0","0","0","0","0","2","0","0","2","0","0","2","8","5","1","1","1","0"
"江東区","140","2","0","57","76","7","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","59","0","3","16","55","1","1","4","3","0","0","0","0","0","1","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","76","5","2","36","39","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","266","5","1","49","167","13","1","3","8","2","3","0","0","0","0","0","0","0","0","0","1","21","13","2","1","1","0"
"世田谷","365","2","4","51","109","2","2","0","4","0","1","1","1","0","0","0","1","0","0","0","8","25","16","2","2","2","0"
"渋谷区","48","0","0","5","18","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","2","7","4","1","1","1","0"
"中野区","106","1","0","31","72","2","5","0","4","0","0","0","0","0","1","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","137","9","4","25","62","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","17","11","1","2","2","0"
"池袋","53","0","0","6","22","0","1","0","0","17","0","0","0","0","1","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","89","0","1","17","33","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","79","3","0","22","55","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","135","2","1","21","92","1","0","0","1","0","0","1","0","0","0","0","0","2","0","0","9","16","10","2","1","1","0"
"練馬区","236","2","1","60","119","2","8","1","2","1","0","1","0","0","1","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","217","4","4","29","116","3","2","0","3","0","0","0","0","0","1","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","211","0","0","22","49","1","3","2","3","0","1","0","0","0","0","0","0","0","0","0","5","13","8","1","1","1","0"
"江戸川","205","1","4","31","80","10","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","18","11","2","0","0","0"
"八王子市","406","6","7","85","128","11","4","3","4","0","1","3","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","179","0","0","37","120","7","3","0","4","0","1","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","133","0","5","31","71","4","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","194","1","5","22","84","1","4","0","5","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","199","0","1","25","92","2","1","0","4","1","1","0","0","0","0","0","0","0","0","0","2","21","14","2","1","1","0"
"多摩府中","390","3","3","74","173","4","0","2","7","0","0","2","0","1","2","0","0","0","0","0","4","32","21","3","3","3","0"
"多摩小平","270","5","14","98","171","3","0","2","11","0","0","2","0","0","1","0","0","0","0","0","3","22","14","2","2","2","0"
"島しょ","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","4653","61","63","967","2243","100","46","25","83","22","10","11","1","1","11","0","1","8","0","0","39","416","262","38","25","25","0"
