"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","13","0","0","0","9","1","0","0","4","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"〜1歳","32","0","2","0","39","3","2","1","30","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"1歳","106","0","2","3","112","37","2","1","15","0","0","0","1","0","5","0","0","0","0","1","0","0","0","0"
"2歳","129","0","3","1","91","15","1","1","0","0","0","0","0","6","2","0","0","0","0","0","0","0","0","0"
"3歳","139","0","0","9","75","15","0","1","0","0","0","1","0","10","0","0","0","0","0","0","0","0","0","0"
"4歳","142","0","2","6","105","17","0","1","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","0"
"5歳","121","0","3","14","89","15","1","6","0","0","0","0","1","16","2","0","0","0","0","0","0","0","0","0"
"6歳","99","0","1","12","71","11","0","3","0","0","0","0","1","15","0","0","0","0","0","0","0","0","0","0"
"7歳","101","0","0","10","75","3","0","3","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0"
"8歳","103","0","0","10","53","7","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"9歳","78","0","0","4","44","4","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","237","0","0","6","82","4","0","2","0","0","0","0","1","7","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","85","0","0","0","32","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","2"
"20〜29歳","139","0","1","7","185","3","0","0","0","0","1","0","0","2","1","0","0","9","0","0","0","0","0","0"
"30〜39歳","205","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","1","0","0"
"40〜49歳","117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"50〜59歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"60〜69歳","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"70〜79歳","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80歳以上","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1921","0","14","82","1062","135","6","24","49","0","1","1","6","80","12","2","0","26","0","1","0","1","0","2"
