"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","2","0","0","2","9","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"みなと","9","1","0","7","52","8","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","11","0","0","2","35","1","0","0","0","0","0","0","0","0","0","3","0","0","1","0","","","","","",""
"文京","3","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","13","0","1","5","16","3","0","1","3","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","0","0","10","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","14","0","1","11","90","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","16","0","0","4","51","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"大田区","16","1","4","9","84","3","0","0","2","0","0","5","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","30","0","2","6","68","4","0","1","1","0","0","6","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","2","0","0","1","21","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"中野区","2","0","0","4","49","5","0","2","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","16","0","1","5","46","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","6","0","0","3","12","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"北区","8","0","0","1","33","4","0","0","3","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"荒川区","5","0","0","6","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","11","0","0","0","19","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","16","0","0","10","19","5","0","0","1","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"足立","9","0","0","6","27","5","0","0","0","0","0","0","0","0","1","1","0","0","0","0","","","","","",""
"葛飾区","11","0","0","4","31","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","29","1","1","7","64","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","16","0","2","14","69","8","0","0","4","0","0","0","1","0","0","2","0","0","0","0","","","","","",""
"町田市","13","0","0","29","78","8","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","25","0","0","0","38","2","0","0","2","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"南多摩","12","0","0","9","24","3","1","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","21","0","0","4","30","3","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","",""
"多摩府中","60","0","0","9","43","3","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","46","0","0","7","51","7","0","1","2","0","0","0","0","0","0","3","0","0","1","0","","","","","",""
"島しょ","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","434","3","12","177","1109","83","2","9","37","2","1","23","1","1","1","13","0","0","2","0","","","","","",""
