"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","133","25","0","38","44","34","1","11","1","4","1","0","0","0","0","1","1","0","0","0","0","5","5","","","","","",""
"区南部","150","12","2","32","62","74","3","11","1","4","1","0","1","3","0","2","0","0","0","0","0","1","0","","","","","",""
"区西南部","249","33","1","20","67","54","2","6","1","4","1","0","1","0","0","1","0","0","0","0","0","2","5","","","","","",""
"区西部","292","27","4","20","44","56","1","7","0","2","0","0","0","0","0","5","0","0","0","0","0","2","2","","","","","",""
"区西北部","450","43","0","69","44","63","3","13","1","2","3","1","1","0","0","1","0","0","0","0","0","2","2","","","","","",""
"区東北部","403","26","0","49","66","70","2","2","0","4","1","0","1","0","0","2","0","0","0","0","0","1","1","","","","","",""
"区東部","303","36","0","84","74","82","1","9","1","1","0","1","0","0","0","1","1","0","0","0","0","3","1","","","","","",""
"西多摩","90","8","1","3","8","14","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","394","32","0","37","47","57","1","13","1","1","1","1","0","1","0","2","0","0","0","0","0","1","5","","","","","",""
"北多摩西部","205","14","0","10","46","25","3","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","2","","","","","",""
"北多摩南部","281","20","0","42","58","41","2","4","2","1","0","2","1","1","0","0","0","0","0","0","0","5","3","","","","","",""
"北多摩北部","216","20","0","39","68","62","0","7","0","2","2","0","0","0","0","1","0","0","0","0","0","2","2","","","","","",""
"島しょ","65","1","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3231","297","8","443","629","632","19","88","8","27","10","5","6","5","0","17","2","0","0","0","0","24","29","","","","","",""
