"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","11","0","0"
"1〜4歳","0","0","0","0","0","0","11","4","0"
"5〜9歳","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","0","0","0","1","1","0"
"15〜19歳","5","2","0","3","0","0","0","0","0"
"20〜24歳","47","10","15","24","1","0","1","0","0"
"25〜29歳","45","24","19","18","2","0","1","0","0"
"30〜34歳","42","17","25","23","2","0","1","0","0"
"35〜39歳","34","16","21","22","3","0","0","0","0"
"40〜44歳","27","17","24","15","1","0","1","0","0"
"45〜49歳","13","13","11","5","0","0","2","1","0"
"50〜54歳","13","6","4","11","1","0","1","0","0"
"55〜59歳","2","2","6","5","0","0","3","0","0"
"60〜64歳","0","1","2","0","0","0","1","1","0"
"65〜69歳","2","2","0","0","0","0","2","1","0"
"70歳以上","0","2","2","0","0","0","23","2","0"
"合計","230","112","129","126","10","0","59","10","0"
