"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","4","3","0","1","2","0"
"中央区","0","0","0","4","32","13","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","3","1","0","0","0"
"みなと","0","0","3","4","64","11","3","1","4","1","4","3","0","0","0","0","0","0","0","0","8","6","0","1","1","0"
"新宿区","0","1","0","3","24","5","0","0","0","0","0","2","1","1","0","5","0","0","2","0","9","6","2","2","2","0"
"文京","0","0","0","2","21","3","2","2","2","0","0","1","0","0","0","2","0","1","0","0","5","3","1","1","1","0"
"台東","0","0","0","11","42","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0"
"墨田区","0","0","0","1","18","4","0","3","2","0","0","4","0","0","0","0","0","0","0","0","6","3","1","1","1","0"
"江東区","0","0","0","12","73","8","2","2","2","0","1","1","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"品川区","0","0","0","4","69","11","0","1","5","0","2","1","0","0","0","0","0","0","0","0","10","6","1","0","0","0"
"目黒区","0","0","0","3","17","2","2","1","1","0","0","0","0","0","0","3","0","0","0","0","6","3","1","0","0","0"
"大田区","1","1","22","13","122","19","0","1","5","0","6","6","4","0","0","2","0","0","0","0","16","9","2","1","1","0"
"世田谷","7","0","0","8","84","9","1","2","5","0","0","4","0","0","0","1","0","0","0","0","16","8","2","1","2","0"
"渋谷区","1","0","1","1","34","10","0","2","2","0","0","1","0","0","0","0","0","0","0","0","6","4","1","1","1","0"
"中野区","0","1","0","5","54","7","4","7","5","0","0","2","2","0","0","1","0","0","0","0","9","6","1","1","1","0"
"杉並","2","0","0","5","62","10","0","2","3","0","0","2","0","0","0","0","0","0","0","0","12","6","1","1","1","0"
"池袋","0","0","1","2","21","8","2","0","1","0","0","2","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"北区","0","0","0","4","31","7","1","2","9","0","0","2","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"荒川区","4","0","1","1","34","5","1","4","1","0","3","0","1","0","0","0","0","0","0","0","4","2","1","0","0","0"
"板橋区","0","0","0","2","31","4","4","0","2","2","0","0","0","0","0","0","0","0","0","0","12","6","2","1","1","0"
"練馬区","2","0","1","10","41","3","4","1","3","1","4","3","0","0","0","2","0","0","0","0","12","5","2","0","0","0"
"足立","2","0","1","8","60","7","1","10","2","0","0","2","2","1","1","1","0","0","0","0","12","5","2","0","0","0"
"葛飾区","1","0","0","11","35","7","3","16","4","0","0","13","0","0","0","0","0","0","5","0","9","4","1","1","1","0"
"江戸川","1","0","0","14","68","12","3","8","4","3","1","2","0","0","0","1","0","0","0","0","12","5","2","0","0","0"
"八王子市","1","2","3","24","105","16","0","9","7","0","2","5","1","0","0","0","0","0","0","0","10","4","2","1","1","0"
"町田市","4","0","0","27","89","17","0","1","6","0","1","13","1","0","0","0","0","0","0","0","9","4","1","0","0","0"
"西多摩","0","0","0","5","31","3","0","4","2","0","0","3","1","0","0","0","0","0","0","0","9","5","1","1","1","0"
"南多摩","0","0","0","4","45","11","0","0","4","0","1","3","0","0","0","0","0","0","0","0","9","4","1","0","0","0"
"多摩立川","0","0","0","4","26","4","0","0","1","0","0","2","0","0","0","0","0","0","0","0","13","6","2","1","1","0"
"多摩府中","1","0","0","19","50","8","0","1","3","0","1","11","1","0","0","0","0","0","0","0","21","10","3","3","3","0"
"多摩小平","0","0","3","20","82","10","4","0","3","0","1","11","0","0","0","0","0","0","0","0","14","6","2","2","2","0"
"島しょ","0","2","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","27","7","36","232","1468","243","41","80","89","7","27","99","14","2","1","19","0","1","9","0","288","149","39","23","25","0"
