"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","0","0","0","24","1","0","0","2","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","1","4","18","3","125","8","33","1","83","0","15","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","4","46","29","194","24","87","4","90","0","27","1","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","1","4","21","42","136","30","50","2","6","0","11","7","7","2","0","1","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","3","1","34","84","148","52","37","2","3","0","12","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","1","33","116","161","51","20","5","3","0","5","17","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","4","0","13","102","123","33","14","5","0","0","5","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","2","0","11","113","103","32","6","5","0","0","1","10","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","1","0","7","78","74","13","2","2","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","4","0","4","70","60","6","3","4","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","3","48","47","5","2","1","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","12","85","149","3","3","3","0","0","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","8","31","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0"
"20〜29歳","2","0","6","44","145","3","3","3","0","1","0","2","2","0","0","4","0","0","3","0","0","0","0","0","0","0","0","0"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3","0","1","0","0","0","0","0","1","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","35","14","208","822","1520","262","260","37","187","1","80","73","26","5","1","25","0","0","14","1","2","0","0","0","0","0","2","0"
