"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","2","1","0"
"1〜4歳","0","0","0","0","0","0","0","4","0"
"5〜9歳","0","0","0","0","0","0","1","1","0"
"10〜14歳","0","0","0","0","0","0","1","0","0"
"15〜19歳","8","2","5","6","0","0","0","1","0"
"20〜24歳","28","6","6","19","0","0","1","0","0"
"25〜29歳","28","7","12","20","1","0","1","0","0"
"30〜34歳","13","7","8","17","1","2","0","0","0"
"35〜39歳","16","7","2","9","0","1","1","0","0"
"40〜44歳","11","0","1","10","0","1","0","0","0"
"45〜49歳","6","2","2","5","0","1","2","0","0"
"50〜54歳","4","1","0","2","0","0","3","0","0"
"55〜59歳","3","2","1","0","0","0","4","0","0"
"60〜64歳","0","1","0","2","0","0","8","0","0"
"65〜69歳","0","1","0","0","0","0","8","1","1"
"70歳以上","0","0","0","0","0","0","34","2","1"
"合計","117","36","37","90","2","5","66","10","2"
