"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","20","2","0"
"1〜4歳","0","0","0","0","0","0","8","2","0"
"5〜9歳","0","0","0","0","0","0","5","0","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","2","0","0","1","0","0","1","0","0"
"20〜24歳","11","2","3","8","0","3","0","1","0"
"25〜29歳","22","4","10","15","0","2","0","0","0"
"30〜34歳","30","6","9","10","0","1","0","0","0"
"35〜39歳","16","9","6","9","0","2","2","0","0"
"40〜44歳","16","8","9","12","0","4","2","0","0"
"45〜49歳","8","13","7","3","0","3","2","0","0"
"50〜54歳","5","3","1","2","0","0","0","0","0"
"55〜59歳","2","5","2","1","0","0","2","1","0"
"60〜64歳","0","1","0","0","0","0","1","0","0"
"65〜69歳","0","2","1","1","0","0","0","0","0"
"70歳以上","0","3","1","0","0","0","15","4","1"
"合計","112","56","49","62","0","15","58","10","1"
