"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","15","0","0","15","7","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","15","4","0","100","13","4","3","38","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","1","25","13","3","269","35","17","3","42","0","0","2","5","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"2歳","1","4","1","10","192","37","12","4","4","0","0","3","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","1","9","10","25","155","39","9","3","1","1","1","8","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"4歳","0","0","7","45","169","42","5","11","1","0","0","12","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"5歳","1","0","4","61","134","33","4","5","0","0","0","10","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6歳","1","0","1","49","94","14","5","3","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"7歳","0","0","2","58","78","11","1","0","0","0","0","8","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","37","58","10","0","0","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"9歳","0","0","0","17","40","3","0","1","0","0","0","5","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"10〜14歳","5","0","1","31","107","4","1","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","2","21","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","3","5","75","1","0","1","0","1","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","18","68","46","343","1507","251","58","34","87","2","1","61","12","2","0","8","3","1","20","1","0","0","0","0","0","0","0","0"
