"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","1","18","1168","21","1","0","22","0","2","0","3","6","0","3","0","0","0","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","4"
"〜1歳","0","30","*","32","1","1","113","1","16","0","18","38","0","4","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"1歳","7","58","5875","73","13","15","196","0","50","4","58","145","1","18","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","3","20","*","29","12","21","98","6","14","6","12","99","0","10","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"3歳","2","20","*","10","4","31","84","6","7","15","3","25","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","3","11","*","3","3","54","60","8","12","15","4","22","2","4","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","5","12","2901","3","6","47","68","4","5","18","0","13","0","2","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"6歳","3","20","*","1","0","50","62","9","2","7","0","10","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","3","13","*","2","2","41","61","5","3","7","0","9","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","21","*","1","0","19","53","9","2","2","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","22","*","0","2","22","48","7","0","5","0","4","1","2","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","22","78","1190","2","5","32","111","18","2","5","1","0","3","3","0","0","3","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","1"
"15〜19歳","11","94","514","0","1","2","20","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","12","189","732","1","1","30","93","2","3","0","0","1","1","0","0","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","1"
"30〜39歳","12","221","946","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"40〜49歳","12","255","913","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"50〜59歳","5","292","887","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","8"
"60〜69歳","3","192","659","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","7","0","0","0","0","0","1","0","0","0","7"
"70〜79歳","2","166","488","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","0","20","0","0","0","0","0","0","0","0","0","20"
"80歳以上","0","148","320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","39","0","0","0","0","0","2","0","2","1","37"
"合計","110","1880","16593","178","51","365","1089","76","119","84","99","378","13","54","5","0","47","2","2","9","1","0","3","92","0","0","0","0","0","3","0","3","1","89"
