"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","379","4","3","25","94","6","2","30","4","1","2","0","0","0","3","0","0","0","0","0","10","","","","","",""
"区南部","328","0","2","10","92","6","0","19","2","0","0","0","1","0","2","0","0","0","0","0","0","","","","","",""
"区西南部","587","0","1","19","92","16","3","25","2","0","1","0","0","0","1","0","0","0","0","0","15","","","","","",""
"区西部","525","3","0","22","97","7","2","11","1","0","1","0","0","0","0","0","0","0","0","0","23","","","","","",""
"区西北部","774","1","7","31","144","11","5","28","9","0","2","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区東北部","640","4","3","16","161","5","0","17","9","0","0","0","0","0","2","0","0","0","0","0","9","","","","","",""
"区東部","670","2","7","28","129","4","1","22","3","0","2","0","0","0","1","1","0","0","0","0","7","","","","","",""
"西多摩","277","0","0","3","35","1","0","15","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"南多摩","982","3","3","38","162","24","5","59","3","0","2","1","1","0","1","0","0","0","0","0","2","","","","","",""
"北多摩西部","289","0","1","26","42","2","1","8","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","591","1","2","27","88","11","1","29","6","0","1","2","1","0","0","0","1","0","0","0","17","","","","","",""
"北多摩北部","416","1","5","25","57","3","0","17","9","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"島しょ","49","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","6507","19","34","270","1193","96","20","280","53","1","12","3","3","0","12","1","1","0","0","0","88","","","","","",""
