"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","15","1","0","0","0","1","2","0","1","2","0","0","0","0","0","0","1","2","0","0","0","0","","","","","",""
"中央区","1","4","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","2","19","2","0","3","3","0","10","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"新宿区","3","15","0","0","1","12","0","6","2","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","",""
"文京","1","20","0","0","3","2","0","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","","","","",""
"台東","7","9","0","0","2","13","0","23","2","4","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","5","23","0","0","6","1","0","8","0","0","1","0","0","0","0","0","0","0","4","0","0","0","2","","","","","",""
"江東区","10","14","2","0","5","17","2","56","13","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","3","8","1","3","1","5","4","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","6","0","0","1","3","0","20","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","3","35","0","1","9","27","1","48","9","1","9","1","0","1","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","12","35","1","0","7","20","0","68","9","1","8","1","1","0","0","1","0","0","4","0","0","1","4","","","","","",""
"渋谷区","1","7","0","1","1","5","0","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","","","","","",""
"中野区","5","22","0","1","2","8","0","39","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","31","2","6","2","17","0","31","2","2","5","0","0","0","0","0","0","0","8","0","0","0","2","","","","","",""
"池袋","5","21","1","0","2","3","1","9","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","",""
"北区","5","33","1","0","3","7","0","25","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","24","6","1","4","5","0","38","2","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","0","28","0","1","7","10","0","30","3","1","0","0","0","0","0","1","0","0","1","0","0","0","1","","","","","",""
"練馬区","4","48","1","4","7","6","0","68","3","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","5","46","0","1","5","18","0","24","5","2","3","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","4","33","0","0","3","5","1","23","3","1","0","0","1","0","0","0","0","0","6","0","0","0","1","","","","","",""
"江戸川","5","52","1","2","6","14","4","53","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","2","55","0","0","10","22","4","62","7","2","4","0","0","1","0","1","0","0","0","0","0","0","3","","","","","",""
"町田市","1","33","0","0","12","21","0","50","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","33","0","0","4","8","1","11","0","0","2","0","0","0","0","0","0","0","3","0","0","0","0","","","","","",""
"南多摩","1","35","1","0","2","5","0","24","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","3","46","0","0","11","12","0","52","2","2","1","0","0","0","0","1","0","0","0","0","0","0","6","","","","","",""
"多摩府中","9","77","2","2","30","24","0","119","6","3","9","0","0","0","0","0","0","0","2","0","0","2","3","","","","","",""
"多摩小平","8","73","1","0","27","26","0","96","2","4","3","0","0","0","0","0","0","0","0","0","0","0","6","","","","","",""
"島しょ","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"合計","113","900","23","23","176","321","19","1022","94","35","76","3","4","5","0","4","0","1","32","0","0","3","41","","","","","",""
