"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","0","3","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","2","12","30","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"みなと","1","0","1","13","17","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","1","3","3","13","18","1","2","1","2","0","0","2","0","0","0","0","0","0","0","0","0","","","","","",""
"文京","0","0","2","3","15","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"台東","0","0","4","10","36","0","1","7","1","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","1","1","1","7","10","0","0","5","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","0","0","5","13","60","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"品川区","0","3","2","10","19","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","1","0","6","17","0","1","1","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","1","6","9","32","66","1","0","1","4","0","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"世田谷","2","4","4","27","43","2","1","6","0","2","1","0","0","1","1","0","0","0","0","0","0","","","","","",""
"渋谷区","0","0","0","1","9","1","1","2","1","0","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"中野区","2","0","3","13","36","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","0","0","2","7","51","2","0","3","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"池袋","0","1","1","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","1","3","17","2","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","3","1","0","9","20","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","1","5","13","3","0","0","2","0","0","1","1","0","0","0","0","1","0","0","0","","","","","",""
"練馬区","1","0","0","36","49","1","1","16","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","0","1","6","9","74","1","1","4","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","1","0","2","8","35","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"江戸川","0","1","5","9","45","1","1","1","11","0","0","0","0","0","2","0","0","0","0","0","0","","","","","",""
"八王子市","2","3","3","31","66","2","2","0","5","0","4","1","0","0","1","0","0","0","0","0","0","","","","","",""
"町田市","2","0","0","25","35","5","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","0","4","16","13","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","3","2","12","33","0","0","6","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","0","1","0","12","36","3","0","2","3","1","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","9","1","2","32","65","2","0","12","6","1","1","2","0","0","1","0","0","1","1","1","0","","","","","",""
"多摩小平","0","0","9","49","69","3","9","3","9","1","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","28","30","74","426","1004","35","22","84","88","6","12","10","2","1","12","0","0","2","1","1","2","","","","","",""
