"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","4","42","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中央区","1","4","93","1","0","0","8","0","2","2","1","2","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"みなと","5","16","244","1","0","4","11","0","5","0","4","2","0","1","0","0","0","0","0","0","0","0","0","5","","","","","","",""
"新宿区","3","23","144","10","0","4","14","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"文京","1","12","246","2","1","6","6","1","0","0","3","2","0","0","1","0","0","0","0","0","0","0","0","6","","","","","","",""
"台東","1","17","249","0","0","3","23","0","5","0","2","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","20","88","2","1","3","7","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","","","","","","",""
"江東区","6","25","436","12","0","7","39","0","5","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","13","169","1","0","4","9","0","2","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","13","173","3","0","0","7","0","3","0","1","7","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","4","38","363","12","7","15","38","0","2","3","1","7","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"世田谷","8","47","604","7","2","6","21","0","5","3","3","20","0","1","0","0","1","0","0","1","0","0","0","2","","","","","","",""
"渋谷区","3","22","118","1","0","0","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","6","29","400","1","0","7","16","0","7","1","1","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","7","24","276","5","0","1","20","0","0","0","1","2","0","1","1","0","0","0","0","2","0","0","0","7","","","","","","",""
"池袋","7","21","235","5","0","1","4","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","4","37","314","6","2","6","17","0","6","1","0","8","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"荒川区","7","9","236","11","4","3","14","1","2","0","0","7","0","1","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","30","307","0","0","2","16","0","1","1","0","8","0","0","0","0","7","0","0","0","0","0","0","0","","","","","","",""
"練馬区","0","59","432","6","0","10","44","0","1","0","2","9","0","3","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"足立","6","61","674","17","2","9","40","0","3","1","1","3","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","31","261","0","0","10","22","0","0","2","2","7","0","2","0","0","0","0","0","1","1","0","0","0","","","","","","",""
"江戸川","3","43","520","12","1","11","26","0","2","3","2","7","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","4","57","1041","8","0","15","24","1","1","4","1","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","5","42","791","7","2","24","63","3","2","5","0","13","2","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","2","23","157","0","0","12","13","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","5","29","322","6","1","3","17","1","1","3","3","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","2","71","381","6","1","11","21","4","4","0","5","5","2","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","4","99","1081","12","1","21","38","0","4","5","2","25","0","2","0","0","1","0","0","0","0","0","0","2","","","","","","",""
"多摩小平","8","66","840","15","4","18","62","2","7","4","4","10","0","2","0","0","0","0","0","2","1","0","0","3","","","","","","",""
"島しょ","0","1","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","106","986","11263","169","29","216","654","14","76","39","45","177","5","20","5","0","19","0","0","8","2","0","1","27","","","","","","",""
