"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","13","0","0","7","5","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","3","13","1","0","58","8","1","1","16","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","9","11","3","188","37","3","3","25","0","0","1","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0"
"2歳","5","5","8","7","111","39","1","2","2","0","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"3歳","9","1","4","9","77","59","3","1","0","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","1"
"4歳","8","0","5","7","61","39","0","8","0","0","0","6","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"5歳","9","0","6","16","47","42","0","10","0","0","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","10","0","0","20","44","17","0","8","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"7歳","2","0","0","4","20","18","0","1","0","0","0","4","1","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0"
"8歳","6","0","1","14","28","7","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","6","0","0","6","22","1","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","19","0","3","13","72","8","0","5","0","0","0","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","12","0","0","2","31","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","22","0","3","19","157","0","0","0","0","1","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0"
"50〜59歳","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"80歳以上","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","202","41","42","120","923","280","9","44","44","2","3","30","5","0","0","12","0","1","13","0","3","0","0","0","1","1","2","1"
